grid_id,lat,lon,climateZone
0700194,41.3159,-73.7522,5
0700195,41.3151,-73.7163,5
0700196,41.3144,-73.6803,5
0700197,41.3136,-73.6444,5
0700198,41.3129,-73.6084,5
0700199,41.3121,-73.5725,5
0700200,41.3113,-73.5366,-9
0700201,41.3105,-73.5006,-9
0700202,41.3097,-73.4647,-9
0700203,41.3089,-73.4287,-9
0700204,41.3081,-73.3928,-9
0700205,41.3072,-73.3568,-9
0700206,41.3064,-73.3209,-9
0700207,41.3055,-73.285,-9
0700208,41.3046,-73.2491,-9
0700209,41.3037,-73.2131,-9
0700210,41.3028,-73.1772,-9
0700211,41.3019,-73.1412,-9
0700212,41.301,-73.1053,-9
0700213,41.3,-73.0694,-9
0700214,41.2991,-73.0334,-9
0700215,41.2981,-72.9975,-9
0700216,41.2972,-72.9616,-9
0700217,41.2962,-72.9257,-9
0700218,41.2952,-72.8898,-9
0700219,41.2942,-72.8538,-9
0700220,41.2932,-72.8179,-9
0700221,41.2921,-72.782,-9
0700222,41.2911,-72.7461,-9
0700223,41.29,-72.7101,-9
0700224,41.289,-72.6742,-9
0700225,41.2879,-72.6383,-9
0700226,41.2868,-72.6024,-9
0700227,41.2857,-72.5665,-9
0700228,41.2846,-72.5306,-9
0700229,41.2835,-72.4947,-9
0700230,41.2824,-72.4587,-9
0700231,41.2812,-72.4229,-9
0700232,41.2801,-72.3869,-9
0700233,41.2789,-72.351,-9
0700234,41.2777,-72.3151,-9
0700235,41.2765,-72.2792,-9
0700236,41.2753,-72.2433,-9
0700237,41.2741,-72.2074,-9
0700238,41.2729,-72.1715,-9
0700239,41.2716,-72.1356,-9
0700240,41.2704,-72.0997,-9
0700241,41.2691,-72.0638,-9
0700242,41.2679,-72.028,-9
0700243,41.2666,-71.9921,-9
0700244,41.2653,-71.9562,-9
0700245,41.264,-71.9203,-9
0700246,41.2627,-71.8844,-9
0700247,41.2613,-71.8485,-9
0700248,41.26,-71.8126,-9
0700249,41.2586,-71.7767,-9
0700250,41.2573,-71.7408,-9
0700251,41.2559,-71.705,-9
0700252,41.2545,-71.6691,-9
0700253,41.2531,-71.6332,-9
0700254,41.2517,-71.5974,-9
0700255,41.2503,-71.5615,-9
0700256,41.2488,-71.5256,-9
0700257,41.2474,-71.4897,-9
0700258,41.246,-71.4539,-9
0700259,41.2445,-71.418,-9
0700260,41.243,-71.3821,-9
0700261,41.2415,-71.3463,-9
0700262,41.24,-71.3104,-9
0700263,41.2385,-71.2745,-9
0710000,41.2655,-80.7275,-9
0710001,41.267,-80.6916,-9
0710002,41.2685,-80.6557,-9
0710003,41.27,-80.6198,-9
0710004,41.2715,-80.584,-9
0710005,41.2729,-80.5481,-9
0710006,41.2744,-80.5122,-9
0710007,41.2758,-80.4763,-9
0710008,41.2773,-80.4404,-9
0710009,41.2787,-80.4045,-9
0710010,41.2801,-80.3687,-9
0710011,41.2815,-80.3328,-9
0710012,41.2829,-80.2969,-9
0710013,41.2842,-80.261,-9
0710014,41.2856,-80.2251,-9
0710015,41.287,-80.1892,-9
0710016,41.2883,-80.1533,-9
0710017,41.2896,-80.1174,-9
0710018,41.291,-80.0815,-9
0710019,41.2923,-80.0456,-9
0710020,41.2936,-80.0097,-9
0710021,41.2948,-79.9738,-9
0710022,41.2961,-79.9379,-9
0710023,41.2974,-79.9019,-9
0710024,41.2986,-79.866,-9
0710025,41.2999,-79.8301,-9
0710026,41.3011,-79.7942,-9
0710027,41.3023,-79.7583,-9
0710028,41.3035,-79.7224,-9
0710029,41.3047,-79.6865,-9
0710030,41.3059,-79.6505,-9
0710031,41.307,-79.6146,-9
0710032,41.3082,-79.5787,-9
0710033,41.3093,-79.5428,-9
0710034,41.3105,-79.5068,-9
0710035,41.3116,-79.4709,-9
0710036,41.3127,-79.435,-9
0710037,41.3138,-79.399,-9
0710038,41.3149,-79.3631,-9
0710039,41.316,-79.3272,-9
0710040,41.317,-79.2913,-9
0710041,41.3181,-79.2553,-9
0710042,41.3191,-79.2194,-9
0710043,41.3202,-79.1835,-9
0710044,41.3212,-79.1475,-9
0710045,41.3222,-79.1116,-9
0710046,41.3232,-79.0756,-9
0710047,41.3242,-79.0397,-9
0710048,41.3251,-79.0038,-9
0710049,41.3261,-78.9678,-9
0710050,41.327,-78.9319,-9
0710051,41.328,-78.8959,-9
0710052,41.3289,-78.86,-9
0710053,41.3298,-78.824,-9
0710054,41.3307,-78.7881,-9
0710055,41.3316,-78.7521,-9
0710056,41.3325,-78.7162,-9
0710057,41.3334,-78.6802,-9
0710058,41.3342,-78.6443,-9
0710059,41.335,-78.6083,-9
0710060,41.3359,-78.5724,-9
0710061,41.3367,-78.5364,-9
0710062,41.3375,-78.5005,-9
0710063,41.3383,-78.4645,-9
0710064,41.3391,-78.4285,-9
0710065,41.3399,-78.3926,-9
0710066,41.3406,-78.3566,-9
0710067,41.3414,-78.3207,-9
0710068,41.3421,-78.2847,-9
0710069,41.3429,-78.2487,-9
0710070,41.3436,-78.2128,-9
0710071,41.3443,-78.1768,-9
0710072,41.345,-78.1409,-9
0710073,41.3457,-78.1049,-9
0710074,41.3463,-78.0689,-9
0710075,41.347,-78.033,-9
0710076,41.3476,-77.997,-9
0710077,41.3483,-77.961,-9
0710078,41.3489,-77.925,-9
0710079,41.3495,-77.8891,-9
0710080,41.3501,-77.8531,-9
0710081,41.3507,-77.8171,-9
0710082,41.3513,-77.7812,-9
0710083,41.3519,-77.7452,-9
0710084,41.3524,-77.7092,-9
0710085,41.353,-77.6732,-9
0710086,41.3535,-77.6373,-9
0710087,41.354,-77.6013,-9
0710088,41.3545,-77.5653,-9
0710089,41.355,-77.5294,-9
0710090,41.3555,-77.4933,-9
0710091,41.356,-77.4574,-9
0710092,41.3564,-77.4214,-9
0710093,41.3569,-77.3854,-9
0710094,41.3573,-77.3495,-9
0710095,41.3577,-77.3135,-9
0710096,41.3582,-77.2775,-9
0710097,41.3586,-77.2415,-9
0710098,41.359,-77.2055,-9
0710099,41.3594,-77.1696,-9
0710100,41.3597,-77.1336,-9
0710101,41.3601,-77.0976,-9
0710102,41.3604,-77.0616,-9
0710103,41.3608,-77.0256,-9
0710104,41.3611,-76.9896,-9
0710105,41.3614,-76.9536,-9
0710106,41.3617,-76.9177,-9
0710107,41.362,-76.8817,-9
0710108,41.3623,-76.8457,-9
0710109,41.3625,-76.8097,-9
0710110,41.3628,-76.7737,-9
0710111,41.363,-76.7377,-9
0710112,41.3633,-76.7018,-9
0710113,41.3635,-76.6658,-9
0710114,41.3637,-76.6298,-9
0710115,41.3639,-76.5938,-9
0710116,41.3641,-76.5578,-9
0710117,41.3642,-76.5218,-9
0710118,41.3644,-76.4858,-9
0710119,41.3646,-76.4499,-9
0710120,41.3647,-76.4139,-9
0710121,41.3648,-76.3779,-9
0710122,41.3649,-76.3419,-9
0710123,41.365,-76.3059,-9
0710124,41.3651,-76.2699,-9
0710125,41.3652,-76.2339,-9
0710126,41.3653,-76.1979,-9
0710127,41.3653,-76.162,-9
0710128,41.3654,-76.126,-9
0710129,41.3654,-76.09,-9
0710130,41.3655,-76.054,-9
0710131,41.3655,-76.018,-9
0710132,41.3655,-75.982,-9
0710133,41.3655,-75.946,-9
0710134,41.3654,-75.91,-9
0710135,41.3654,-75.874,-9
0710136,41.3653,-75.838,-9
0710137,41.3653,-75.8021,-9
0710138,41.3652,-75.7661,-9
0710139,41.3651,-75.7301,-9
0710140,41.365,-75.6941,-9
0710141,41.3649,-75.6581,-9
0710142,41.3648,-75.6221,-9
0710143,41.3647,-75.5861,-9
0710144,41.3646,-75.5501,-9
0710145,41.3644,-75.5142,-9
0710146,41.3642,-75.4782,-9
0710147,41.3641,-75.4422,-9
0710148,41.3639,-75.4062,-9
0710149,41.3637,-75.3702,-9
0710150,41.3635,-75.3342,-9
0710151,41.3633,-75.2982,-9
0710152,41.363,-75.2623,-9
0710153,41.3628,-75.2263,-9
0710154,41.3625,-75.1903,-9
0710155,41.3623,-75.1543,-9
0710156,41.362,-75.1183,-9
0710157,41.3617,-75.0823,-9
0710158,41.3614,-75.0464,-9
0710159,41.3611,-75.0104,-9
0710160,41.3608,-74.9744,-9
0710161,41.3604,-74.9384,-9
0710162,41.3601,-74.9024,-9
0710163,41.3597,-74.8664,-9
0710164,41.3594,-74.8304,-9
0710165,41.359,-74.7945,-9
0710166,41.3586,-74.7585,-9
0710167,41.3582,-74.7225,-9
0710168,41.3577,-74.6865,2
0710169,41.3573,-74.6505,5
0710170,41.3569,-74.6146,5
0710171,41.3564,-74.5786,5
0710172,41.356,-74.5426,5
0710173,41.3555,-74.5067,5
0710174,41.355,-74.4706,5
0710175,41.3545,-74.4347,5
0710176,41.354,-74.3987,5
0710177,41.3535,-74.3627,5
0710178,41.353,-74.3268,5
0710179,41.3524,-74.2908,5
0710180,41.3519,-74.2548,5
0710181,41.3513,-74.2188,5
0710182,41.3507,-74.1829,5
0710183,41.3501,-74.1469,5
0710184,41.3495,-74.1109,5
0710185,41.3489,-74.075,5
0710186,41.3483,-74.039,5
0710187,41.3476,-74.003,5
0710188,41.347,-73.967,5
0710189,41.3463,-73.9311,5
0710190,41.3457,-73.8951,5
0710191,41.345,-73.8591,5
0710192,41.3443,-73.8232,5
0710193,41.3436,-73.7872,5
0710194,41.3429,-73.7513,5
0710195,41.3421,-73.7153,5
0710196,41.3414,-73.6793,5
0710197,41.3406,-73.6434,5
0710198,41.3399,-73.6074,5
0710199,41.3391,-73.5715,5
0710200,41.3383,-73.5355,-9
0710201,41.3375,-73.4995,-9
0710202,41.3367,-73.4636,-9
0710203,41.3359,-73.4276,-9
0710204,41.335,-73.3917,-9
0710205,41.3342,-73.3557,-9
0710206,41.3334,-73.3198,-9
0710207,41.3325,-73.2838,-9
0710208,41.3316,-73.2479,-9
0710209,41.3307,-73.2119,-9
0710210,41.3298,-73.176,-9
0710211,41.3289,-73.14,-9
0710212,41.328,-73.1041,-9
0710213,41.327,-73.0681,-9
0710214,41.3261,-73.0322,-9
0710215,41.3251,-72.9962,-9
0710216,41.3242,-72.9603,-9
0710217,41.3232,-72.9244,-9
0710218,41.3222,-72.8884,-9
0710219,41.3212,-72.8525,-9
0710220,41.3202,-72.8165,-9
0710221,41.3191,-72.7806,-9
0710222,41.3181,-72.7447,-9
0710223,41.317,-72.7087,-9
0710224,41.316,-72.6728,-9
0710225,41.3149,-72.6369,-9
0710226,41.3138,-72.601,-9
0710227,41.3127,-72.565,-9
0710228,41.3116,-72.5291,-9
0710229,41.3105,-72.4932,-9
0710230,41.3093,-72.4572,-9
0710231,41.3082,-72.4213,-9
0710232,41.307,-72.3854,-9
0710233,41.3059,-72.3495,-9
0710234,41.3047,-72.3135,-9
0710235,41.3035,-72.2776,-9
0710236,41.3023,-72.2417,-9
0710237,41.3011,-72.2058,-9
0710238,41.2999,-72.1699,-9
0710239,41.2986,-72.134,-9
0710240,41.2974,-72.0981,-9
0710241,41.2961,-72.0621,-9
0710242,41.2948,-72.0262,-9
0710243,41.2936,-71.9903,-9
0710244,41.2923,-71.9544,-9
0710245,41.291,-71.9185,-9
0710246,41.2896,-71.8826,-9
0710247,41.2883,-71.8467,-9
0710248,41.287,-71.8108,-9
0710249,41.2856,-71.7749,-9
0710250,41.2842,-71.739,-9
0710251,41.2829,-71.7031,-9
0710252,41.2815,-71.6672,-9
0710253,41.2801,-71.6313,-9
0710254,41.2787,-71.5955,-9
0710255,41.2773,-71.5596,-9
0710256,41.2758,-71.5237,-9
0710257,41.2744,-71.4878,-9
0710258,41.2729,-71.4519,-9
0710259,41.2715,-71.416,-9
0710260,41.27,-71.3802,-9
0710261,41.2685,-71.3443,-9
0710262,41.267,-71.3084,-9
0710263,41.2655,-71.2725,-9
0720000,41.2924,-80.7295,-9
0720001,41.2939,-80.6936,-9
0720002,41.2954,-80.6577,-9
0720003,41.2969,-80.6218,-9
0720004,41.2984,-80.5859,-9
0720005,41.2999,-80.55,-9
0720006,41.3013,-80.5141,-9
0720007,41.3028,-80.4782,-9
0720008,41.3042,-80.4423,-9
0720009,41.3057,-80.4064,-9
0720010,41.3071,-80.3705,-9
0720011,41.3085,-80.3346,-9
0720012,41.3098,-80.2987,-9
0720013,41.3112,-80.2628,-9
0720014,41.3126,-80.2269,-9
0720015,41.3139,-80.191,-9
0720016,41.3153,-80.1551,-9
0720017,41.3166,-80.1191,-9
0720018,41.3179,-80.0832,-9
0720019,41.3192,-80.0473,-9
0720020,41.3205,-80.0114,-9
0720021,41.3218,-79.9755,-9
0720022,41.3231,-79.9395,-9
0720023,41.3243,-79.9036,-9
0720024,41.3256,-79.8677,-9
0720025,41.3268,-79.8318,-9
0720026,41.3281,-79.7958,-9
0720027,41.3293,-79.7599,-9
0720028,41.3305,-79.724,-9
0720029,41.3317,-79.688,-9
0720030,41.3329,-79.6521,-9
0720031,41.334,-79.6161,-9
0720032,41.3352,-79.5802,-9
0720033,41.3363,-79.5443,-9
0720034,41.3375,-79.5083,-9
0720035,41.3386,-79.4724,-9
0720036,41.3397,-79.4365,-9
0720037,41.3408,-79.4005,-9
0720038,41.3419,-79.3646,-9
0720039,41.3429,-79.3286,-9
0720040,41.344,-79.2927,-9
0720041,41.3451,-79.2567,-9
0720042,41.3461,-79.2208,-9
0720043,41.3471,-79.1848,-9
0720044,41.3482,-79.1489,-9
0720045,41.3492,-79.1129,-9
0720046,41.3502,-79.077,-9
0720047,41.3511,-79.041,-9
0720048,41.3521,-79.005,-9
0720049,41.3531,-78.9691,-9
0720050,41.354,-78.9331,-9
0720051,41.355,-78.8972,-9
0720052,41.3559,-78.8612,-9
0720053,41.3568,-78.8253,-9
0720054,41.3577,-78.7893,-9
0720055,41.3586,-78.7533,-9
0720056,41.3595,-78.7173,-9
0720057,41.3603,-78.6814,-9
0720058,41.3612,-78.6454,-9
0720059,41.362,-78.6094,-9
0720060,41.3629,-78.5735,-9
0720061,41.3637,-78.5375,-9
0720062,41.3645,-78.5015,-9
0720063,41.3653,-78.4656,-9
0720064,41.3661,-78.4296,-9
0720065,41.3669,-78.3936,-9
0720066,41.3676,-78.3576,-9
0720067,41.3684,-78.3217,-9
0720068,41.3691,-78.2857,-9
0720069,41.3699,-78.2497,-9
0720070,41.3706,-78.2137,-9
0720071,41.3713,-78.1777,-9
0720072,41.372,-78.1418,-9
0720073,41.3727,-78.1058,-9
0720074,41.3733,-78.0698,-9
0720075,41.374,-78.0338,-9
0720076,41.3746,-77.9978,-9
0720077,41.3753,-77.9619,-9
0720078,41.3759,-77.9259,-9
0720079,41.3765,-77.8899,-9
0720080,41.3771,-77.8539,-9
0720081,41.3777,-77.8179,-9
0720082,41.3783,-77.7819,-9
0720083,41.3789,-77.7459,-9
0720084,41.3794,-77.71,-9
0720085,41.38,-77.674,-9
0720086,41.3805,-77.638,-9
0720087,41.381,-77.602,-9
0720088,41.3815,-77.566,-9
0720089,41.382,-77.53,-9
0720090,41.3825,-77.494,-9
0720091,41.383,-77.458,-9
0720092,41.3834,-77.422,-9
0720093,41.3839,-77.386,-9
0720094,41.3843,-77.35,-9
0720095,41.3848,-77.314,-9
0720096,41.3852,-77.278,-9
0720097,41.3856,-77.242,-9
0720098,41.386,-77.2061,-9
0720099,41.3864,-77.17,-9
0720100,41.3867,-77.1341,-9
0720101,41.3871,-77.0981,-9
0720102,41.3874,-77.0621,-9
0720103,41.3878,-77.0261,-9
0720104,41.3881,-76.9901,-9
0720105,41.3884,-76.9541,-9
0720106,41.3887,-76.9181,-9
0720107,41.389,-76.8821,-9
0720108,41.3893,-76.8461,-9
0720109,41.3895,-76.8101,-9
0720110,41.3898,-76.774,-9
0720111,41.39,-76.7381,-9
0720112,41.3903,-76.7021,-9
0720113,41.3905,-76.6661,-9
0720114,41.3907,-76.6301,-9
0720115,41.3909,-76.5941,-9
0720116,41.3911,-76.558,-9
0720117,41.3913,-76.522,-9
0720118,41.3914,-76.4861,-9
0720119,41.3916,-76.45,-9
0720120,41.3917,-76.414,-9
0720121,41.3918,-76.3781,-9
0720122,41.392,-76.342,-9
0720123,41.3921,-76.306,-9
0720124,41.3922,-76.27,-9
0720125,41.3922,-76.234,-9
0720126,41.3923,-76.198,-9
0720127,41.3924,-76.162,-9
0720128,41.3924,-76.126,-9
0720129,41.3924,-76.09,-9
0720130,41.3925,-76.054,-9
0720131,41.3925,-76.018,-9
0720132,41.3925,-75.982,-9
0720133,41.3925,-75.946,-9
0720134,41.3924,-75.91,-9
0720135,41.3924,-75.874,-9
0720136,41.3924,-75.838,-9
0720137,41.3923,-75.802,-9
0720138,41.3922,-75.766,-9
0720139,41.3922,-75.73,-9
0720140,41.3921,-75.694,-9
0720141,41.392,-75.658,-9
0720142,41.3918,-75.6219,-9
0720143,41.3917,-75.586,-9
0720144,41.3916,-75.55,-9
0720145,41.3914,-75.5139,-9
0720146,41.3913,-75.478,-9
0720147,41.3911,-75.442,-9
0720148,41.3909,-75.4059,-9
0720149,41.3907,-75.3699,-9
0720150,41.3905,-75.3339,-9
0720151,41.3903,-75.2979,-9
0720152,41.39,-75.2619,-9
0720153,41.3898,-75.226,-9
0720154,41.3895,-75.1899,-9
0720155,41.3893,-75.1539,-9
0720156,41.389,-75.1179,-9
0720157,41.3887,-75.0819,-9
0720158,41.3884,-75.0459,-9
0720159,41.3881,-75.0099,-9
0720160,41.3878,-74.9739,-9
0720161,41.3874,-74.9379,-9
0720162,41.3871,-74.9019,-9
0720163,41.3867,-74.8659,-9
0720164,41.3864,-74.83,-9
0720165,41.386,-74.7939,-9
0720166,41.3856,-74.758,-9
0720167,41.3852,-74.722,-9
0720168,41.3848,-74.686,2
0720169,41.3843,-74.65,2
0720170,41.3839,-74.614,2
0720171,41.3834,-74.578,5
0720172,41.383,-74.542,5
0720173,41.3825,-74.506,5
0720174,41.382,-74.47,5
0720175,41.3815,-74.434,5
0720176,41.381,-74.398,5
0720177,41.3805,-74.362,5
0720178,41.38,-74.326,5
0720179,41.3794,-74.29,5
0720180,41.3789,-74.2541,5
0720181,41.3783,-74.2181,5
0720182,41.3777,-74.1821,5
0720183,41.3771,-74.1461,5
0720184,41.3765,-74.1101,5
0720185,41.3759,-74.0741,5
0720186,41.3753,-74.0381,5
0720187,41.3746,-74.0022,5
0720188,41.374,-73.9662,5
0720189,41.3733,-73.9302,5
0720190,41.3727,-73.8942,5
0720191,41.372,-73.8582,5
0720192,41.3713,-73.8223,5
0720193,41.3706,-73.7863,5
0720194,41.3699,-73.7503,5
0720195,41.3691,-73.7143,5
0720196,41.3684,-73.6783,5
0720197,41.3676,-73.6424,5
0720198,41.3669,-73.6064,5
0720199,41.3661,-73.5704,5
0720200,41.3653,-73.5344,-9
0720201,41.3645,-73.4985,-9
0720202,41.3637,-73.4625,-9
0720203,41.3629,-73.4265,-9
0720204,41.362,-73.3906,-9
0720205,41.3612,-73.3546,-9
0720206,41.3603,-73.3186,-9
0720207,41.3595,-73.2827,-9
0720208,41.3586,-73.2467,-9
0720209,41.3577,-73.2107,-9
0720210,41.3568,-73.1747,-9
0720211,41.3559,-73.1388,-9
0720212,41.355,-73.1028,-9
0720213,41.354,-73.0669,-9
0720214,41.3531,-73.0309,-9
0720215,41.3521,-72.995,-9
0720216,41.3511,-72.959,-9
0720217,41.3502,-72.923,-9
0720218,41.3492,-72.8871,-9
0720219,41.3482,-72.8511,-9
0720220,41.3471,-72.8152,-9
0720221,41.3461,-72.7792,-9
0720222,41.3451,-72.7433,-9
0720223,41.344,-72.7073,-9
0720224,41.3429,-72.6714,-9
0720225,41.3419,-72.6354,-9
0720226,41.3408,-72.5995,-9
0720227,41.3397,-72.5635,-9
0720228,41.3386,-72.5276,-9
0720229,41.3375,-72.4917,-9
0720230,41.3363,-72.4557,-9
0720231,41.3352,-72.4198,-9
0720232,41.334,-72.3839,-9
0720233,41.3329,-72.3479,-9
0720234,41.3317,-72.312,-9
0720235,41.3305,-72.276,-9
0720236,41.3293,-72.2401,-9
0720237,41.3281,-72.2042,-9
0720238,41.3268,-72.1682,-9
0720239,41.3256,-72.1323,-9
0720240,41.3243,-72.0964,-9
0720241,41.3231,-72.0605,-9
0720242,41.3218,-72.0245,-9
0720243,41.3205,-71.9886,-9
0720244,41.3192,-71.9527,-9
0720245,41.3179,-71.9168,-9
0720246,41.3166,-71.8809,-9
0720247,41.3153,-71.8449,-9
0720248,41.3139,-71.809,-9
0720249,41.3126,-71.7731,-9
0720250,41.3112,-71.7372,-9
0720251,41.3098,-71.7013,-9
0720252,41.3085,-71.6654,-9
0720253,41.3071,-71.6295,-9
0720254,41.3057,-71.5936,-9
0720255,41.3042,-71.5577,-9
0720256,41.3028,-71.5218,-9
0720257,41.3013,-71.4859,-9
0720258,41.2999,-71.45,-9
0720259,41.2984,-71.4141,-9
0720260,41.2969,-71.3782,-9
0720261,41.2954,-71.3423,-9
0720262,41.2939,-71.3064,-9
0720263,41.2924,-71.2705,-9
0730000,41.3194,-80.7315,-9
0730001,41.3209,-80.6956,-9
0730002,41.3224,-80.6597,-9
0730003,41.3239,-80.6238,-9
0730004,41.3254,-80.5879,-9
0730005,41.3269,-80.552,-9
0730006,41.3283,-80.5161,-9
0730007,41.3298,-80.4802,-9
0730008,41.3312,-80.4442,-9
0730009,41.3326,-80.4083,-9
0730010,41.334,-80.3724,-9
0730011,41.3354,-80.3365,-9
0730012,41.3368,-80.3005,-9
0730013,41.3382,-80.2646,-9
0730014,41.3396,-80.2287,-9
0730015,41.3409,-80.1927,-9
0730016,41.3423,-80.1568,-9
0730017,41.3436,-80.1209,-9
0730018,41.3449,-80.085,-9
0730019,41.3462,-80.049,-9
0730020,41.3475,-80.0131,-9
0730021,41.3488,-79.9772,-9
0730022,41.3501,-79.9412,-9
0730023,41.3513,-79.9053,-9
0730024,41.3526,-79.8693,-9
0730025,41.3538,-79.8334,-9
0730026,41.3551,-79.7975,-9
0730027,41.3563,-79.7615,-9
0730028,41.3575,-79.7256,-9
0730029,41.3587,-79.6896,-9
0730030,41.3598,-79.6537,-9
0730031,41.361,-79.6177,-9
0730032,41.3622,-79.5818,-9
0730033,41.3633,-79.5458,-9
0730034,41.3644,-79.5098,-9
0730035,41.3656,-79.4739,-9
0730036,41.3667,-79.4379,-9
0730037,41.3678,-79.402,-9
0730038,41.3689,-79.366,-9
0730039,41.3699,-79.33,-9
0730040,41.371,-79.2941,-9
0730041,41.3721,-79.2581,-9
0730042,41.3731,-79.2222,-9
0730043,41.3741,-79.1862,-9
0730044,41.3752,-79.1502,-9
0730045,41.3762,-79.1143,-9
0730046,41.3772,-79.0783,-9
0730047,41.3781,-79.0423,-9
0730048,41.3791,-79.0063,-9
0730049,41.3801,-78.9704,-9
0730050,41.381,-78.9344,-9
0730051,41.382,-78.8984,-9
0730052,41.3829,-78.8624,-9
0730053,41.3838,-78.8264,-9
0730054,41.3847,-78.7905,-9
0730055,41.3856,-78.7545,-9
0730056,41.3865,-78.7185,-9
0730057,41.3873,-78.6825,-9
0730058,41.3882,-78.6465,-9
0730059,41.389,-78.6106,-9
0730060,41.3899,-78.5746,-9
0730061,41.3907,-78.5386,-9
0730062,41.3915,-78.5026,-9
0730063,41.3923,-78.4666,-9
0730064,41.3931,-78.4306,-9
0730065,41.3939,-78.3947,-9
0730066,41.3946,-78.3586,-9
0730067,41.3954,-78.3227,-9
0730068,41.3961,-78.2867,-9
0730069,41.3969,-78.2507,-9
0730070,41.3976,-78.2147,-9
0730071,41.3983,-78.1787,-9
0730072,41.399,-78.1427,-9
0730073,41.3997,-78.1067,-9
0730074,41.4003,-78.0707,-9
0730075,41.401,-78.0347,-9
0730076,41.4016,-77.9987,-9
0730077,41.4023,-77.9627,-9
0730078,41.4029,-77.9267,-9
0730079,41.4035,-77.8907,-9
0730080,41.4041,-77.8547,-9
0730081,41.4047,-77.8187,-9
0730082,41.4053,-77.7827,-9
0730083,41.4059,-77.7467,-9
0730084,41.4064,-77.7107,-9
0730085,41.407,-77.6747,-9
0730086,41.4075,-77.6387,-9
0730087,41.408,-77.6027,-9
0730088,41.4085,-77.5667,-9
0730089,41.409,-77.5306,-9
0730090,41.4095,-77.4946,-9
0730091,41.41,-77.4586,-9
0730092,41.4105,-77.4226,-9
0730093,41.4109,-77.3866,-9
0730094,41.4113,-77.3506,-9
0730095,41.4118,-77.3146,-9
0730096,41.4122,-77.2786,-9
0730097,41.4126,-77.2426,-9
0730098,41.413,-77.2066,-9
0730099,41.4134,-77.1706,-9
0730100,41.4137,-77.1345,-9
0730101,41.4141,-77.0985,-9
0730102,41.4144,-77.0625,-9
0730103,41.4148,-77.0265,-9
0730104,41.4151,-76.9905,-9
0730105,41.4154,-76.9545,-9
0730106,41.4157,-76.9185,-9
0730107,41.416,-76.8824,-9
0730108,41.4163,-76.8464,-9
0730109,41.4166,-76.8104,-9
0730110,41.4168,-76.7744,-9
0730111,41.4171,-76.7384,-9
0730112,41.4173,-76.7024,-9
0730113,41.4175,-76.6664,-9
0730114,41.4177,-76.6303,-9
0730115,41.4179,-76.5943,-9
0730116,41.4181,-76.5583,-9
0730117,41.4183,-76.5223,-9
0730118,41.4184,-76.4863,-9
0730119,41.4186,-76.4503,-9
0730120,41.4187,-76.4142,-9
0730121,41.4188,-76.3782,-9
0730122,41.419,-76.3422,-9
0730123,41.4191,-76.3062,-9
0730124,41.4192,-76.2701,-9
0730125,41.4192,-76.2341,-9
0730126,41.4193,-76.1981,-9
0730127,41.4194,-76.1621,-9
0730128,41.4194,-76.1261,-9
0730129,41.4194,-76.0901,-9
0730130,41.4195,-76.054,-9
0730131,41.4195,-76.018,-9
0730132,41.4195,-75.982,-9
0730133,41.4195,-75.946,-9
0730134,41.4194,-75.9099,-9
0730135,41.4194,-75.8739,-9
0730136,41.4194,-75.8379,-9
0730137,41.4193,-75.8019,-9
0730138,41.4192,-75.7659,-9
0730139,41.4192,-75.7299,-9
0730140,41.4191,-75.6938,-9
0730141,41.419,-75.6578,-9
0730142,41.4188,-75.6218,-9
0730143,41.4187,-75.5858,-9
0730144,41.4186,-75.5497,-9
0730145,41.4184,-75.5137,-9
0730146,41.4183,-75.4777,-9
0730147,41.4181,-75.4417,-9
0730148,41.4179,-75.4057,-9
0730149,41.4177,-75.3697,-9
0730150,41.4175,-75.3336,-9
0730151,41.4173,-75.2976,-9
0730152,41.4171,-75.2616,-9
0730153,41.4168,-75.2256,-9
0730154,41.4166,-75.1896,-9
0730155,41.4163,-75.1536,-9
0730156,41.416,-75.1176,-9
0730157,41.4157,-75.0815,-9
0730158,41.4154,-75.0455,-9
0730159,41.4151,-75.0095,-9
0730160,41.4148,-74.9735,-9
0730161,41.4144,-74.9375,-9
0730162,41.4141,-74.9015,-9
0730163,41.4137,-74.8655,-9
0730164,41.4134,-74.8294,-9
0730165,41.413,-74.7934,-9
0730166,41.4126,-74.7574,-9
0730167,41.4122,-74.7214,2
0730168,41.4118,-74.6854,2
0730169,41.4113,-74.6494,2
0730170,41.4109,-74.6134,2
0730171,41.4105,-74.5774,2
0730172,41.41,-74.5414,2
0730173,41.4095,-74.5054,5
0730174,41.409,-74.4694,5
0730175,41.4085,-74.4333,5
0730176,41.408,-74.3973,5
0730177,41.4075,-74.3613,5
0730178,41.407,-74.3253,5
0730179,41.4064,-74.2893,5
0730180,41.4059,-74.2533,5
0730181,41.4053,-74.2173,5
0730182,41.4047,-74.1813,5
0730183,41.4041,-74.1453,5
0730184,41.4035,-74.1093,5
0730185,41.4029,-74.0733,5
0730186,41.4023,-74.0373,5
0730187,41.4016,-74.0013,5
0730188,41.401,-73.9653,5
0730189,41.4003,-73.9293,5
0730190,41.3997,-73.8933,5
0730191,41.399,-73.8573,5
0730192,41.3983,-73.8213,5
0730193,41.3976,-73.7853,5
0730194,41.3969,-73.7493,5
0730195,41.3961,-73.7133,5
